Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16972684,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
16972936,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
16973182,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17067475,00000523,false,Rx,0,6,02,0B,F3,FF,FF,FF,00,00,
17072684,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17072933,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17073178,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17073968,00000521,false,Rx,0,6,00,06,07,FD,FF,FF,00,00,
17164295,00000528,false,Rx,0,6,07,0A,A3,0F,00,00,00,00,
17172678,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17172933,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17173172,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17208123,00000524,false,Rx,0,6,03,04,F9,FF,FF,FF,00,00,
17272682,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17272928,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17273173,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17328741,00000527,false,Rx,0,6,06,04,97,94,00,00,00,00,
17372675,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17372923,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17373169,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17472672,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17472924,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17473170,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17499801,00000526,false,Rx,0,6,05,01,22,01,00,00,00,00,
17503482,00000522,false,Rx,0,6,01,07,DB,DC,05,00,00,00,
17513546,00000525,false,Rx,0,6,04,01,17,01,00,00,00,00,
17572676,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17572933,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17573168,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17672673,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17672919,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17673168,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17684326,00000521,false,Rx,0,6,00,07,02,FD,FF,FF,00,00,
17714474,00000523,false,Rx,0,6,02,0C,F3,FF,FF,FF,00,00,
17772667,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17772920,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
17773163,00000102,false,Rx,0,8,00,90,01,00,00,01,64,00,
17872666,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
17872919,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
