Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
11757523,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11757776,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11758021,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11857524,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11857776,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11858020,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
11957519,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
11957771,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
11958020,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12043923,00000524,false,Rx,0,6,03,0C,F6,FF,FF,FF,00,00,
12057522,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12057774,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12058020,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12086301,00000523,false,Rx,0,6,02,07,F4,FF,FF,FF,00,00,
12146858,00000525,false,Rx,0,6,04,0F,65,00,00,00,00,00,
12157516,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12157769,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12158033,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12257517,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12257769,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12258015,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12265898,00000522,false,Rx,0,6,01,0F,08,AE,05,00,00,00,
12310579,00000521,false,Rx,0,6,00,05,FB,FF,FF,FF,00,00,
12312382,00000527,false,Rx,0,6,06,05,B8,73,01,00,00,00,
12334604,00000528,false,Rx,0,6,07,07,03,26,00,00,00,00,
12357514,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12357766,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12358013,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12431646,00000526,false,Rx,0,6,05,0D,02,00,00,00,00,00,
12457515,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12457760,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12458013,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12557509,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12557761,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12558008,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12657511,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12657757,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12658010,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12711929,00000524,false,Rx,0,6,03,0D,EC,FF,FF,FF,00,00,
12736142,00000523,false,Rx,0,6,02,08,E4,FF,FF,FF,00,00,
12757506,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12757757,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12758003,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12833036,00000525,false,Rx,0,6,04,00,65,00,00,00,00,00,
12857503,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12857758,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12858005,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
12897575,00000522,false,Rx,0,6,01,00,0F,AE,05,00,00,00,
12923825,00000521,false,Rx,0,6,00,06,F8,FF,FF,FF,00,00,
12957502,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
12957751,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
12957997,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13035154,00000527,false,Rx,0,6,06,06,B8,73,01,00,00,00,
13057498,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13057753,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13058000,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13075251,00000528,false,Rx,0,6,07,08,03,26,00,00,00,00,
13136047,00000526,false,Rx,0,6,05,0E,08,00,00,00,00,00,
13157498,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13157764,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13157993,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13257496,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13257748,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13257991,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13357491,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13357744,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13357994,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13379943,00000524,false,Rx,0,6,03,0E,E8,FF,FF,FF,00,00,
13385985,00000523,false,Rx,0,6,02,09,E4,FF,FF,FF,00,00,
13457494,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13457740,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13457990,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13519470,00000525,false,Rx,0,6,04,01,65,00,00,00,00,00,
13529275,00000522,false,Rx,0,6,01,01,18,AE,05,00,00,00,
13537336,00000521,false,Rx,0,6,00,07,F9,FF,FF,FF,00,00,
13557490,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13557742,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13557986,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13657486,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13657738,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13657988,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
13757398,00000527,false,Rx,0,6,06,07,B8,73,01,00,00,00,
13757643,00000100,false,Rx,0,8,00,00,00,00,9A,01,C8,00,
13757895,00000101,false,Rx,0,8,00,FF,FE,00,00,00,00,00,
13758148,00000102,false,Rx,0,8,01,90,01,00,00,01,00,00,
